replication,status,const,GDP_PER_CAP,POP_DENSITY,FIBER_PER_100,LTE_ACCESS_PER_100,REGION_North,REGION_Northeast,REGION_South,REGION_Southeast,clogpop,alpha
223,valid,-7.0795642971867165,0.09539903089780573,0.2335258456420893,0.12806214213716527,0.022836489874472943,-0.0001744021882259485,0.015166354686411492,0.14119540291274288,0.009745985385999642,-0.13879901640666314,0.7099827589330362
224,valid,-7.128580072758345,0.11058450986285774,0.2005857514308663,0.12005451024346905,0.27195344874577476,-0.00844388918581583,0.08938306799730486,0.1626610719964547,0.04011294131721851,-0.06290776754338359,0.6476679387596299
225,valid,-7.123977387341218,0.10295462016483896,0.1694745320141546,0.1201483436668337,0.050133839159134004,-0.041274682258799295,0.02224374698508727,0.15041914860035258,-0.018777915916015544,-0.11020068185022958,0.6094049085436416
226,valid,-7.062115187638513,0.12843509505562398,0.16674050778744248,0.11167556611999459,0.07580597046975794,0.05798898344782735,-0.009823730855979828,0.18220734112607098,-0.04007769364358279,-0.09629000364625317,0.5781140471877767
227,valid,-7.088678896073453,0.12869179377533235,0.3570957264677198,0.10236462045319264,0.06122243443817011,-0.041517464880273185,-0.008397630729101754,0.10436319117221528,0.0013457796987169158,-0.20745972492561615,0.7420005410800263
228,valid,-7.055399875396372,0.10292726500699399,0.1411373417705712,0.12147179349691895,0.035114949934496154,0.08100140767269175,0.20029751081765254,0.2361669306033406,0.07999758409914665,-0.11523216215214142,0.5659268526652278
229,valid,-7.055449219548343,0.09066824929200122,0.40635569194980403,0.14861132228213592,0.025120828103580132,0.0022540570948734566,0.03756836479417847,0.08651320972192009,0.041263881812244725,-0.2139834527052283,0.6428751110629302
230,valid,-7.051063946275388,0.09731071396683029,0.20674651148621237,0.13065626828059174,0.04430072461660057,-0.0006151000587563452,0.16218028855316152,0.23477249997158844,0.13860711251837377,-0.10411534765876057,0.7105795594468987
231,valid,-7.016652293149138,0.09383533223200553,0.16000711198093376,0.12494286442060787,0.039886985681331914,0.02104530795652205,0.04431382886689619,0.18429672372275127,-0.014966066057340995,-0.09057806782163032,0.6126328232318926
232,valid,-7.016646955405353,0.09974174584234953,0.4215568414958654,0.15718245648093118,-0.01705112573672483,0.04259758337105522,0.04429798407150097,0.1780198539919643,0.0827488068954255,-0.187594200047683,0.6462072499421657
233,valid,-7.0928667797134874,0.0883128080694734,0.17535923814952525,0.12556755522679683,0.033223816295224785,-0.08141027590310529,0.01927617654474573,0.13949893855624268,-0.02127487728544902,-0.10233726063620233,0.6430962140957903
234,valid,-7.106616742910163,0.08685270524360382,0.20201383824094551,0.0874488734202269,0.026918678706265867,0.02402910844751224,-0.03871699015565847,0.14348913868184598,-0.002230842491521435,-0.1743666307845702,0.6970845654143916
235,valid,-7.111768774204378,0.09301172839757647,0.3042507999127782,0.10595214553112363,0.01928086582625296,-0.030318574767988046,0.009125517130222619,0.13684455890985806,0.012845291559638115,-0.19215283782664438,0.7240464153035489
236,valid,-7.0574557189419895,0.11817992748875018,0.24763858887320728,0.13645038073783936,0.02965425180815889,-0.05075508288449857,0.04424462838354214,0.14894418541995538,-0.004599125368372181,-0.17028295710125552,0.7078258158329791
237,valid,-7.059623605598083,0.0904750225250943,0.29193743419693113,0.1193093190015057,0.01673419655992543,-0.013270451904105187,0.023779064010091423,0.11042736671720348,-0.027111653886564297,-0.21397719450292874,0.6690100243651544
238,valid,-7.151690475214323,0.09240299360156783,0.2737457962489638,0.1135213867753251,0.19989880629770818,0.0007235111287817815,-0.003934002758842914,0.12392448059031222,-0.01696293389930304,-0.12350961502853772,0.5719477885831671
239,valid,-7.142689812194555,0.09075103399532992,0.2387793050859297,0.12470770824041226,0.0708359028018083,-0.0583579282518374,-0.01830116929414627,0.13131183110723102,-0.03393436457003336,-0.13454290349112213,0.669315879380817
240,valid,-6.984206869413688,0.10085878259324853,0.18761566542609104,0.13145465367904957,0.025343569306780698,-0.02588637109816266,0.08472191213002161,0.24049285747662635,0.010225393667461528,-0.10078460060103461,0.6517486884369059
242,valid,-7.072653699798717,0.11520565743637468,0.2685961428970492,0.1874047710715777,0.10106004367601988,0.042426175799783646,0.15863388287250768,0.16490146552253038,0.19412413479543605,-0.10858518487096883,0.5526771544728883
243,valid,-7.052898529239097,0.10528271795081709,0.23562538748218392,0.14036887384306593,0.01359024710429397,-0.051479905395281494,0.03076024212006333,0.21405628000028817,-0.01938391129957665,-0.146556859214816,0.6612180748381514
244,valid,-7.041421564921471,0.11031655222826386,0.2145277293435542,0.12090077799958396,0.029896033182149378,-0.008270724217219073,0.11648210648581782,0.1807692430222522,0.03149218406203458,-0.14557802532643324,0.5531767888359789
245,valid,-7.054365158836829,0.10223030015521993,0.22554071654092833,0.10958225412950696,-0.011214994640601524,-0.005726350991152535,0.07820403713463372,0.2804339517752157,0.09043604953698466,-0.15520711867691134,0.6565350768242093
246,valid,-7.07246486653238,0.1026486468637136,0.2852220270772547,0.1037479519401177,0.02491587738368328,-0.009777787216880617,0.06116077700913493,0.1307458870746664,0.011354224461581889,-0.20574215360401743,0.660158822989155
247,valid,-7.08956307557222,0.09350638152173847,0.31749742845612877,0.15371477694931474,0.0757913738984784,-0.02011752759008254,-0.00705119823272322,0.028775598016740712,-0.013111548205034929,-0.14226817517663207,0.6384933149563825
248,valid,-7.077432506926389,0.1143973475664579,0.45493497124702814,0.12934531913297284,0.034834708541341096,-0.058741386781217916,-0.04984589710334147,0.06147457849276005,-0.07868100177159236,-0.24787732062664666,0.6897405182140294
249,valid,-7.1627626461215455,0.12161280911934182,0.10434236501212202,0.12079000366717157,0.04195919623875017,-0.022961772927086305,0.0895975769797359,0.2675567443596222,0.061625873740132786,-0.01741332582240375,0.5618917830697556
251,valid,-7.072476234857655,0.10568561034497645,0.1576902473728971,0.11704059109048154,0.03242154573075375,-0.040904284473782436,0.11312926794877015,0.1899434480489939,0.03913911432948082,-0.08551349069397045,0.5747450164041121
252,valid,-7.104892482944787,0.08939882579767139,0.2558631032263708,0.11016895151495203,0.02956987660444583,0.010494911569207482,0.03236333758402367,0.08846104898925967,0.02768265253461144,-0.17024541513846594,0.7456039484306745
253,valid,-7.101289433611802,0.1134143316280895,0.27540233731087205,0.1455802141429435,0.10560043604619479,0.020600407749493257,0.0755225571808321,-0.004456418027068246,-0.004201077705026013,-0.14227648038084673,0.5447153993061192
254,valid,-7.166130281770499,0.10760854723768194,0.14590979158753872,0.1322040966456667,0.06717236327115725,0.018710449234557048,0.11851512338204953,0.2624319324953288,0.08393937300118894,-0.05692944431734317,0.4537743116807766
255,valid,-7.065086810751036,0.04637340357753994,0.18431633631959107,0.18605117303840435,0.018334214065580695,-0.004299626464472691,0.07751363502238345,0.12488595113114703,0.007851691719306738,-0.09562995390437803,0.5672526252942389
256,valid,-7.155523730319412,0.08126618681738529,0.15516075371426408,0.18206518486538734,0.1002425380617411,-0.02027509203842439,0.15580240441874632,0.1520353143484152,0.015052758077347513,-0.03677800096542943,0.5646494503878318
257,valid,-7.140134804369242,0.1554442763470789,0.18024025214255096,0.11162481319544605,0.04781857816246146,0.01642614800229556,0.055856743423479654,0.2316370252380871,0.08034370483469194,-0.08136281349931437,0.7119912050605146
258,valid,-6.898795468542224,0.11086402951890456,0.27242177119850386,0.13486766406484427,0.041214109725568625,-0.5370430950029946,-0.8703260792468386,-0.7197272022050533,-0.9288887168192513,-0.21870316462231235,0.6352744327529514
259,valid,-7.074071583453987,0.11971683286916088,0.1763423968304675,0.1023139278303092,0.03563421812873076,-0.03404651076735059,0.08854537469127909,0.1935385592597305,0.03596733485489403,-0.13102422167927094,0.6661231100592642
260,valid,-7.095536295528038,0.09140931327066333,0.19265651203727113,0.1338503085606482,0.032601711085562174,0.011167468697847776,0.001656145097537311,0.12503482700479737,-0.010125149059513231,-0.13756922757770684,0.6377957685667034
261,valid,-7.077862730480082,0.12358032109879494,0.10615098028075265,0.1256919319126444,0.060963127789086594,-0.03508461432014584,0.1838344146636288,0.16538936331384793,0.035174900156752544,-0.03456699094431766,0.5639223274119194
262,valid,-6.99656264019017,0.08321946465474325,0.18386512494653984,0.11590326814348245,0.006558761700409185,-0.005449710975085932,0.023938679115046442,0.1874932181986156,0.0515298518821685,-0.13590095426576534,0.6371110655737907
263,valid,-7.10272281787454,0.10237027535628611,0.11949028416004642,0.18219902480792566,0.039459716665420495,0.05116559217202433,0.1598462422898615,0.21785157308459083,0.049988215991574304,-0.03346779932687894,0.4618431033860202
264,valid,-7.084390296978985,0.06277825468532759,0.22190023915865384,0.13996567902315085,0.0770266855073469,-0.024206262862551006,0.12302161611226832,0.11286211603580486,0.02588707335227235,-0.12542094898168107,0.616020302409289
265,valid,-7.013558240141933,0.10710477755064757,0.24314282078439242,0.10611284443890107,0.01194156829252484,0.025863125195984944,0.08791958981105927,0.18688030098930522,0.04326790791924861,-0.1775452702832089,0.6631276028812252
266,valid,-7.110251224027546,0.09112285003705078,0.20083526656257875,0.10819738253825625,0.027676039750400668,0.03201610716650161,0.033674257621654366,0.19498268246357645,0.05187451221010903,-0.09961781291508187,0.5519100054457713
267,valid,-7.034538800526572,0.09074905792507496,0.12572973383080324,0.13670961965605163,0.04563432724163973,0.024265769444975688,0.15664406753126392,0.08719252440174571,-0.0179277081469771,-0.04522373666717871,0.5618844452782294
268,valid,-7.068277351817994,0.08730642698061147,0.42943680239324644,0.20618099858529296,0.038940520904282364,-0.0406465581572738,0.007801517556293962,0.03573228649870744,-0.07558847526092907,-0.16471436875139775,0.6167548338756101
269,valid,-7.007455574105786,0.09424824657333751,0.3624328742619188,0.14477164862822126,0.06283905444232632,-0.032994942591603064,0.024533926817322683,0.11013015794996964,0.10193230847579489,-0.17101919791816897,0.6110002768824628
270,valid,-6.997235090272013,0.09600329951053817,0.2795155802044953,0.0879828762451461,0.03037922504879915,-0.04534574680943593,0.09008532986311847,0.03644017367735027,-0.044669801341677626,-0.19096016858686135,0.6626763821001354
271,valid,-7.0027196124629025,0.09243001832596874,0.3829480113653673,0.09603346535378192,-0.09640856914454116,-0.0025311013831727453,-0.007358867757227647,0.11209091415916254,0.029426929949701836,-0.2287601784718083,0.7198922581418451
272,valid,-7.061958877339786,0.13360492302239815,0.3072313869236311,0.11079485188777739,0.05108587202334739,-0.07969445739991508,-0.03675555819017751,0.07359888100461029,-0.032183640888320424,-0.14972900126079786,0.6451353701468647
273,valid,-7.075949423350666,0.1423101487571474,0.22661247224925987,0.08340488395393107,0.04347408362970361,-0.008546130856383597,0.0031753546013040448,0.14412916831443012,0.07194217346373194,-0.16794059533127167,0.8156431096149541
274,valid,-7.10389857260331,0.07119348001416931,0.36728588121219824,0.20901160119173232,0.09548729133052178,0.009416516112853246,0.0872254827610698,0.12645612067886133,0.002120266038478187,-0.15619489168050954,0.5587602271870702
275,valid,-6.96626484442145,0.10093685985242479,0.17134460194136925,0.1516504365733138,-0.0019963009868243274,0.011202879215725456,0.22144599031836576,0.3206588388977547,0.09877974398517676,-0.0933152646322097,0.6251589672078325
276,valid,-7.117519537369097,0.14796131560068435,0.20336029409194364,0.11352852243891565,0.04656602333126111,-0.026806727965630155,0.04636025167652286,0.25810143465991253,0.039915762634428684,-0.08129465316186074,0.6009645066375968
277,valid,-6.881160632313725,0.08175923210688514,0.3354231064418046,0.09735128349644312,-0.07310444803198679,0.022846196813164864,0.09716341765969586,0.1384396674523576,0.22226108149298435,-0.25316904889920105,0.6691383026768569
278,valid,-7.074082443511166,0.13169601401996858,0.20958959089221685,0.09323118962793654,0.02265164562239984,-0.08672347373846703,-0.0945676204349589,0.12600233758070317,-0.03851701254528388,-0.12249655826575695,0.6819894348095213
279,valid,-6.885635742219365,0.04500471278148521,0.47692169487145963,0.08203521497002525,-0.09278985879415658,0.045135281071261926,0.0030155423112306697,0.08687604182725628,0.1934154776606687,-0.33185749686680094,0.7493094076554759
280,valid,-7.093833934563009,0.12177292028118755,0.20391215191250175,0.0947905749650826,0.02998212371582712,0.001240251327996285,-0.006008013815225042,0.11380357134993388,0.04719606818502221,-0.115992839617255,0.7187889733984901
281,valid,-7.037957998431403,0.1056450631124078,0.24332888490391655,0.11201677576059263,0.04064745630244294,-0.025106044879073443,0.11959842957212245,0.16082970109968864,0.008603065163464181,-0.19188599929062208,0.7017466909247786
282,valid,-7.097736713214326,0.10643318607859559,0.1725262252064911,0.1254911213496871,0.027569561367724132,0.0630949512657121,0.13498210490062654,0.2660124474322135,0.14005503479296225,-0.08972397743365226,0.6823888410791988
283,valid,-7.050428128021183,0.09276831550728848,0.20130175682473184,0.13682640632658633,0.010542068172796631,0.03120373859442546,0.05417741500210124,0.16968071279853697,0.07688390920942231,-0.12723939855744257,0.6261736770477881
284,valid,-7.047254470471716,0.0962900495142691,0.13411651332388763,0.14365670786292042,0.03943418457577073,-0.05081884835432817,0.10510312740695199,0.3002713969359384,0.011797390773192515,-0.06666698684170587,0.613978429369307
285,valid,-7.209733470848762,0.14402766883708912,0.17007910951774757,0.17182542123823483,0.0987561877623358,0.028221277436052277,0.21113196298182235,0.13609641179544618,0.06561220767091493,-0.08227732592786115,0.5589792084663192
286,valid,-7.043361511179974,0.09492471737725947,0.29328322477791613,0.08324471247095283,-0.010159226147814763,-0.031845577456605045,0.01719092176148396,0.16092479828322234,0.04812002423181916,-0.23372023872089848,0.7342295871195907
287,valid,-7.007620104310631,0.08739541444676784,0.19537258202141197,0.09639279746377673,-0.01092462941380972,-0.054539218386458636,0.08849439831519111,0.21154025891870107,0.07538336272428355,-0.12401441568494143,0.6679957310172847
288,valid,-7.148093630134602,0.10253418421265728,0.1211628811032169,0.1369599002014396,0.08335446109893753,0.0707893320804679,0.09100527368504376,0.2856413909004156,0.11701495911213827,0.016776201913166887,0.5069065000878094
289,valid,-7.007931269717255,0.0771341195211729,0.3031606679979957,0.12635752095385946,-0.05059624719161066,-0.006000060328662811,0.03718633705070363,0.1527613123003778,0.10633486036303592,-0.18614274265710523,0.7576886994202097
290,valid,-7.078901301708328,0.16814488306237216,0.20564235796233646,0.11256348037124618,0.030810373751798233,-0.03836503349637659,-0.08148231089680956,0.057795952968712185,-0.12477419555369716,-0.14068270911413067,0.5915864122018564
291,valid,-7.123319266546039,0.09816380210610047,0.14898189846188262,0.1482712860524078,0.03840468176207212,-0.04815945969765326,0.03612150614990796,0.17181816094771007,-0.0158723694315612,-0.08834910708098598,0.6451568399963366
292,valid,-7.075395354784182,0.14822996335214708,0.2099619511043896,0.11132148967088396,0.03641608083264979,0.034160809531735906,0.08122891718463146,0.24575631231251427,0.05394246868366739,-0.11486158092774561,0.6005237372120567
293,valid,-7.1301729315630675,0.09214248345836235,0.24638320764300517,0.1171855445377665,0.052384079671417456,-0.016003121944371746,0.10037334344559572,0.18578734693977192,0.051836222717689694,-0.1387059660612504,0.6463686183376917
294,valid,-7.1050651280222015,0.07921118100652826,0.25353177393003146,0.16255945462417634,0.05151418527670682,-0.05229866340383603,0.00934987284858491,0.1304305030499906,-0.022448304209403233,-0.14507665260921154,0.7170166293136762
295,valid,-6.962690653937227,0.15054931280712788,0.4596224273224139,0.12692637506573762,-0.07306397652004196,0.009552678540369298,0.10428589086981173,0.12709234153064608,0.053162673946951,-0.1925667942096038,0.5111088346051675
296,valid,-7.066108534531714,0.12613764058240123,0.3084092034310367,0.12327633436782534,0.013639181642059562,0.017462638994806122,0.09015827218598302,0.23272637213751485,0.05474178962230819,-0.1805263302876231,0.6076863513152522
297,valid,-7.066869785247416,0.08909508384377797,0.2426891408965316,0.11796162620028565,0.030627614003242185,0.0055303828450750875,0.007104607937530977,0.1210610777309461,0.0020029106459966313,-0.14000280256855263,0.6276478888237408
298,valid,-7.051387745990764,0.09566032252233653,0.15476145355173546,0.11396610545295346,0.011888957217942782,0.05546283509206329,0.13820532798103025,0.2836472126861091,0.12267342891063658,-0.07377474775641849,0.574094943583651
299,valid,-7.010603058126136,0.08172933367458428,0.23846554476639673,0.094520572209258,-0.018945177912582104,0.026619919159544016,0.07835161324316504,0.21951268890489228,0.09542932054950476,-0.176399671093571,0.6507298755887658
300,valid,-7.157590769643402,0.07478669439258184,0.21589473390535555,0.13139070508386086,0.08280739736713609,-0.014546066320716564,-0.022813724712397336,0.026981421724583947,-0.02257801604220457,-0.11034951862986432,0.6695026124465842
301,valid,-6.937731927497053,0.11161473549756211,0.22703457688384843,0.12823252031983504,0.043151433193811074,-0.47683086011775627,-0.7453568499353314,-0.6279186901063956,-0.7775727363213732,-0.15273197146157336,0.6431923356034592
302,valid,-6.912625452331891,0.12017528683601285,0.34834206838194026,0.07672809549379865,-0.07605526408765863,0.017020876702948808,-0.0024999966109497088,0.09357730684296062,0.13698454349154088,-0.24911250779491337,0.7762307225472913
303,valid,-6.967074559765772,0.03509385448621045,0.5326124213797454,0.10390915693403648,-0.12560751101258616,-0.021810950094869334,-0.017415592972382005,0.12503988188572587,0.05230316439349951,-0.29843165441398756,0.8159438615491479
304,valid,-7.155079075889415,0.08049102591243858,0.16433178739104443,0.14018859052147106,0.057948701930551814,0.030700872711962954,0.035929675770506285,0.01867161985315099,0.005527567747933506,-0.06370371771586758,0.577493370215994
305,valid,-7.020877403565857,0.1318834243469796,0.4118357357661169,0.1496229138490876,0.016975461450952987,-0.01059603058762953,0.04839951010316956,0.1022864434066284,0.06069830810045084,-0.2074142972482873,0.6750955657400259
306,valid,-7.126340525925689,0.08168065312957595,0.3675481808423461,0.12472836627580168,0.07563435779208819,0.004565589702274996,0.07070629529755676,0.11635626455611733,0.03091950749952771,-0.1927727344036109,0.7276756233808891
307,valid,-7.0395201374954155,0.11280018197878489,0.16221295324683482,0.13881735092075326,0.040921902118625356,-0.03282476657253445,0.14881880604131925,0.3136010200877848,0.045891100530379134,-0.08592705627167527,0.5967103909030714
308,valid,-7.0258019847315545,0.08256554460279635,0.22531280342101412,0.12763286137622584,0.04651410734399135,0.003717283515350063,0.08488996978610859,0.13660858735845124,-0.004472047212742188,-0.13490297204074517,0.6739153800516002
309,valid,-7.204971902444817,0.08122750165477056,0.15062987613462261,0.13223140499067315,0.06700608966352495,0.040698527613142445,-0.03448305244723275,0.16508441618318523,0.005191474319890137,-0.053287223353033604,0.5442885186586052
311,valid,-7.081848207462481,0.10771731821665721,0.2263130559664069,0.10540561214838463,0.027019832262463423,-0.03644702551488342,-0.01413414354419263,0.14801509783484737,-0.02655051137517902,-0.19016496928110943,0.7087383086460521
312,valid,-7.034933316325106,0.08539675663561162,0.13309204882140882,0.1202717097028143,0.05728326475332535,-0.3605990078237522,-0.6146076410937947,-0.48527998180264426,-0.5847256317604821,-0.04631702402922535,0.6114761609989285
313,valid,-7.096406766441441,0.07970230226879062,0.5362252135231923,0.12277899642336869,0.09592332045583132,-0.047389476760655545,0.01922312439062232,0.0415056097296931,-0.04966917714955155,-0.2303347270018263,0.8020133533372695
314,valid,-7.00827996811825,0.1107016347698761,0.3212790591294652,0.11846047567083365,-0.02994660421927953,0.01463423038542198,0.03257897675729749,0.17901201265697403,0.021883468392800136,-0.21617752247708985,0.6378217583896633
315,valid,-7.074389739566112,0.05604191460262585,0.2795492590889825,0.13654106667006688,0.14765606447306504,-0.03008115636902663,0.1030360173410397,0.08089446070777419,0.08324944036335813,-0.12523987828686411,0.5923571220252438
316,valid,-7.1157514743974755,0.08996088883293452,0.2155760337734615,0.10394225013867946,0.04226619329253825,0.03233392192062568,0.013300928805042729,0.11062256338592977,0.007779022329897271,-0.15052786802774418,0.6307570773180113
317,valid,-7.053135966452134,0.08580495752064209,0.2971024616184516,0.11156055029029056,0.0044014897064268,0.050278455594580274,0.05861923450888862,0.15466422497711477,0.11040651225237497,-0.1503830223324115,0.6221336677764595
318,valid,-7.102773674997778,0.09854587465185323,0.15339135543342047,0.12821446058358085,0.02401587803727438,0.03417349966470688,0.05582848576543322,0.234389533054808,0.03177098671721706,-0.10678412813296324,0.5688164887290226
319,valid,-7.0784658387639166,0.10058383734189252,0.17891151522652113,0.13061126476951393,0.03481957224866099,-0.03240301357477068,0.043723278027975765,0.1416336880834837,-0.0046835730293652515,-0.1060253556569139,0.6060629340980385
320,valid,-7.051302536850382,0.08471099539734205,0.30087433538901,0.1356927679009748,0.04588599826150433,-0.036982477712306214,-0.005133671277498956,0.1530247395857337,0.1439189592210929,-0.13364306405448934,0.6326473171232554
321,valid,-6.9474150145398665,0.10362233009346043,0.3499895457073585,0.1575952269731847,0.05447017626347817,-0.05511622201581434,0.038962983179744504,0.12639321953978605,0.1084418616521478,-0.18711439064195085,0.6580523571720592
322,valid,-7.191510083657499,0.10820396927320072,0.20470894149501098,0.15313957244384788,0.09934357023366447,0.03466396036410152,0.18264383911059245,0.12275271004317542,0.08053713874626733,-0.11280977850356204,0.6347955570190084
323,valid,-7.109943059486145,0.14105083979806118,0.4031708107082555,0.1076821190342135,0.07155389623476655,-0.057593070900800604,-0.039990302198454175,0.07554833783689563,-0.06022365272659493,-0.2237555095936614,0.7577276594038471
324,valid,-7.135215085157621,0.12501476203655545,0.19769598313314596,0.18075182660474926,0.09627318187542534,-0.014407043625127847,0.08214602441023214,0.09059151023318765,-0.0516987614587973,-0.11276976112148764,0.56882644115644
325,valid,-6.995118346608469,0.07295988230567951,0.2438292323189361,0.16261597300836325,-0.020420731527943367,-0.007183795226101696,0.11678545786637383,0.24008850608394067,0.2428264440147799,-0.1304701636537599,0.5311485506669748
326,valid,-7.080685477403718,0.12251349632513178,0.22870424655648294,0.14963096201306192,0.027338357263364754,0.016346778625746895,0.17020318084177252,0.21922553098888353,0.07760590177008768,-0.14799812089540343,0.6621535092334365
327,valid,-7.07511942327721,0.09489235586332441,0.36114174713434666,0.10859274674990012,0.012380435699328727,-0.005408217851967199,-0.04722554918161139,0.13051854202278076,-0.0448983917715266,-0.19588673604126644,0.6527268522584571
328,valid,-7.058019428500841,0.10557942625864598,0.36725826661419947,0.10994148534824402,-0.01514012025449073,0.0181669333218669,-0.021035090207093415,0.15438594211424508,0.021814701512681656,-0.20117562013924647,0.6589417198338778
329,valid,-7.06818130599482,0.10187985274769726,0.31761057297136897,0.0798353343024583,0.012389218943264094,-0.04234163115112084,0.04098339527933956,0.1374228509924876,0.04248932281621969,-0.23433248653809946,0.7746201177989842
330,valid,-7.080309960343876,0.12844851104686003,0.1474260049757283,0.12063618276956135,0.04409601576548031,-0.05363444381292366,0.06606860316892159,0.1652637857137478,-0.005588448600012058,-0.07530861169759791,0.5969722281053382
331,valid,-7.15362298458309,0.07887390805460044,0.1903269821316849,0.1094665936165396,0.1266925111917418,-0.011228039711409451,0.04737280249807496,0.01698876778407186,0.0036045194426481907,-0.09063427221029907,0.675210930573046
332,valid,-7.102710298100065,0.08183369312592456,0.17046319690999234,0.14742123830011383,0.036196423078344676,0.005081226310735577,0.07639427128470418,0.17359259223671947,0.005091929612794368,-0.11317831841489738,0.6216193377895723
333,valid,-7.113559881218151,0.1428819381215667,0.1618325042480216,0.08134447422890487,0.058109282155679814,0.055494026849131975,0.1588126174593339,0.19262754673827664,0.11385512921430288,-0.11951620164615102,0.7228237770861635
334,valid,-7.054182116794724,0.1042556895974738,0.2183553297779996,0.08691964987112631,-0.003086214328805642,-0.008843045188129943,0.037815981688169235,0.19424270762664372,0.06271408835184752,-0.16324267690546715,0.7022630301518636
335,valid,-7.0827413073355565,0.08353820724325682,0.21446384643662236,0.15691159026049936,0.17141135715048475,0.026844655107038012,0.22152870582262618,0.1849440158256809,0.11392878664833393,-0.05828887884231716,0.6381241472418715
336,valid,-7.04267546764152,0.1097307173146122,0.1933334570953118,0.1182777543111423,0.025183065755386733,0.01934153115077809,0.1956568225454981,0.23118651495392903,0.10797062798699152,-0.1133815860891368,0.6252244744302793
337,valid,-6.977715042688945,0.11688210362845274,0.330116299938385,0.12069167080289366,0.1382382412831549,-0.3655129406926582,-0.7128572565370247,-0.5357472254809551,-0.7027999840291249,-0.11078684559412909,0.4800625755644329
338,valid,-7.030731135133114,0.09500427932605295,0.16846903893132492,0.11268245516572492,0.008252908032471178,-0.007257924037092919,0.14448717926695434,0.27242199706652137,0.08681946991782245,-0.12431408534295346,0.6527592977787373
339,valid,-6.983739324866501,0.10037258430277499,0.2982856486374764,0.16081187792228047,-0.044246647981459816,-0.010023228137039607,0.07396693009314546,0.21476269259722852,0.04222889617129598,-0.1450242969757906,0.5378262389078202
340,valid,-7.0330889460196175,0.12311746203203519,0.26551916826298244,0.11910080005462786,0.03691058335536004,-0.060775904572510475,0.0058197814439032705,0.14696870925140057,0.027309044573573617,-0.1162643941596752,0.607676607177857
341,valid,-7.212075954054742,0.10245118483070526,0.08631999461394432,0.12834839442891055,0.08539133695939638,0.011295241499441075,0.20964330453739238,0.1806592385257717,0.14288084568819232,0.04960477166040655,0.5702646447539907
342,valid,-7.144456853865609,0.10224719988248318,0.1646947167434937,0.17403591143189315,0.13130279343208986,0.008079540687528093,0.14660790634146853,0.22030738660753932,0.050500949616976216,-0.07611403541693719,0.5813714402115566
343,valid,-7.058920388257709,0.12355049699473342,0.1681867260285067,0.11957719830881741,0.04394609936402053,-0.03540631665525149,0.1296447870068283,0.1543311533412706,-0.007367309629709196,-0.1277768877565051,0.6234326776321897
344,valid,-7.1729918776584825,0.14656169896989055,0.17791224830401264,0.1873728777452887,0.1027123353193019,0.008437123858264941,0.11081292074443574,0.11867448901135863,-0.016931336700156143,-0.09009752212566458,0.5734341659137115
345,valid,-7.069525021737233,0.09763276176476268,0.1563208945713962,0.14160382841552552,0.03896867732156596,0.006044366065979469,0.15415490852853736,0.27152171897470484,0.05787236727055062,-0.10072053774216681,0.589037871755954
346,valid,-7.008120663048805,0.11139476443082241,0.23166574674818582,0.11813086396249432,0.03663168709972375,-0.4437414944786434,-0.7630770466921332,-0.5517908987739256,-0.707022257309312,-0.11864052341376756,0.5688749930103552
347,valid,-7.105943130922216,0.16333186078777195,0.2424578262401055,0.09237105025294844,0.03527113019120361,-0.0770023589672737,-0.02361669962868192,0.08083232211478505,-0.06991144356151108,-0.17427023879700695,0.8186357147352288
348,valid,-7.053847555910551,0.04729842079364924,0.17801703746095818,0.1287698997467654,0.03707062396155849,-0.0031528673304844278,0.0698627082723518,0.03970322323314148,0.02468033959844117,-0.09800226707996028,0.7172289427643654
350,valid,-7.170889296433215,0.07022747928732424,0.37919461774476787,0.13741110242852045,0.1910533444824688,-0.040686531176559536,-0.04326052264391791,0.021398709116372722,-0.06427230356629478,-0.1533347195553169,0.6689537239113451
351,valid,-7.122006453178579,0.10576160151066806,0.26142142245314737,0.1376055269998413,0.04494590788179995,-0.028415412493582853,0.011188502695313683,0.08157292022345333,-0.04809106869157124,-0.17282737094494266,0.7346385810492843
352,valid,-7.140481005277067,0.09056642636924332,0.1997912568326544,0.10650865710282673,0.046273275399371386,-0.043756471679808756,-0.014889519440016126,0.13875122857794858,0.019759978115343232,-0.12423652680670867,0.610995011595755
353,valid,-7.0591269287611995,0.08807330705597803,0.34444117867104024,0.17595678298379197,0.01569732321748361,-0.0031002389527070946,0.04457729398363866,0.131143648127303,0.03860628040441154,-0.1855423430175749,0.6963816870535974
354,valid,-7.068491607089582,0.0788241593748758,0.2797655214378002,0.08725684227435086,0.006801906243719759,-0.015643228491662164,0.0003234880877280151,0.10811903978553644,-0.012102553530240949,-0.18763889504398157,0.7238148573116792
355,valid,-7.071780311317943,0.11748237142548597,0.1560845814623451,0.1297490892597129,0.04877398091829303,0.002044133178515179,0.1083364268495777,0.15649742204795694,-0.003953439754300792,-0.1225418784362683,0.6153729644638355
356,valid,-7.107828663807868,0.07578595168553796,0.2512818999439714,0.22769724630106408,0.04533990050415051,5.983760479763357e-05,0.03884714830574994,0.14066115560171494,0.06299609221946788,-0.08156800988813578,0.5779089358555201
